example_id                                                         | status | run_time        |
./spec/models/content/folder_spec.rb[1:1:3]                        | passed | 0.01808 seconds |
./spec/models/content/folder_spec.rb[1:1:4]                        | passed | 0.01644 seconds |
./spec/models/content/folder_spec.rb[1:1:5]                        | passed | 0.05048 seconds |
./spec/models/content/folder_spec.rb[1:1:6]                        | passed | 0.02619 seconds |
./spec/models/content/folder_spec.rb[1:1:7]                        | passed | 0.13404 seconds |
./spec/models/content/folder_spec.rb[1:2:1]                        | passed | 0.01367 seconds |
./spec/models/content/folder_spec.rb[1:2:2]                        | passed | 0.01428 seconds |
./spec/models/content/folder_spec.rb[1:2:3]                        | passed | 0.01432 seconds |
./spec/models/content/folder_spec.rb[1:2:4]                        | passed | 0.01388 seconds |
./spec/models/content/folder_spec.rb[1:2:5]                        | passed | 0.01595 seconds |
./spec/models/content/folder_spec.rb[1:2:6]                        | passed | 0.01492 seconds |
./spec/models/content/folder_spec.rb[1:3:1]                        | passed | 0.02856 seconds |
./spec/models/content/folder_spec.rb[1:3:2]                        | passed | 0.03776 seconds |
./spec/models/content/folder_spec.rb[1:3:3]                        | passed | 0.03084 seconds |
./spec/models/content/folder_spec.rb[1:3:4]                        | passed | 0.03298 seconds |
./spec/models/content/folder_spec.rb[1:4:1]                        | passed | 0.0203 seconds  |
./spec/models/content/folder_spec.rb[1:4:2]                        | passed | 0.02761 seconds |
./spec/models/content/folder_spec.rb[1:4:3]                        | passed | 0.03854 seconds |
./spec/models/content/folder_spec.rb[1:5:1]                        | passed | 0.02483 seconds |
./spec/models/content/folder_spec.rb[1:5:2]                        | passed | 0.03818 seconds |
./spec/models/content/folder_spec.rb[1:6:1]                        | passed | 0.03607 seconds |
./spec/models/content/folder_spec.rb[1:7:1]                        | passed | 0.04725 seconds |
./spec/models/content/folder_spec.rb[1:7:2]                        | passed | 0.02138 seconds |
./spec/models/content/folder_spec.rb[1:7:3]                        | passed | 0.03725 seconds |
./spec/models/content/folder_spec.rb[1:8:1]                        | passed | 0.0346 seconds  |
./spec/models/content/folder_spec.rb[1:8:2]                        | passed | 0.05722 seconds |
./spec/models/content/folder_spec.rb[1:9:1]                        | passed | 0.03228 seconds |
./spec/models/content/folder_spec.rb[1:9:2]                        | passed | 0.04549 seconds |
./spec/models/current_spec.rb[1:1:1]                               | passed | 0.01402 seconds |
./spec/models/current_spec.rb[1:1:2]                               | passed | 0.01776 seconds |
./spec/models/current_spec.rb[1:1:3]                               | passed | 0.01595 seconds |
./spec/models/current_spec.rb[1:1:4]                               | passed | 0.01763 seconds |
./spec/models/current_spec.rb[1:1:5]                               | passed | 0.01396 seconds |
./spec/models/current_spec.rb[1:2:1]                               | passed | 0.01651 seconds |
./spec/models/current_spec.rb[1:2:2]                               | passed | 0.01396 seconds |
./spec/models/current_spec.rb[1:2:3]                               | passed | 0.01259 seconds |
./spec/models/current_spec.rb[1:3:1]                               | passed | 0.01427 seconds |
./spec/models/current_spec.rb[1:3:2]                               | passed | 0.01617 seconds |
./spec/models/health_check_spec.rb[1:1:1]                          | passed | 0.01612 seconds |
./spec/models/health_check_spec.rb[1:1:2]                          | passed | 0.01638 seconds |
./spec/models/health_check_spec.rb[1:1:3]                          | passed | 0.01383 seconds |
./spec/models/health_check_spec.rb[1:2:1]                          | passed | 0.01452 seconds |
./spec/models/health_check_spec.rb[1:3:1]                          | passed | 0.01382 seconds |
./spec/models/hr/employee_spec.rb[1:1:1]                           | passed | 0.02861 seconds |
./spec/models/hr/employee_spec.rb[1:1:2]                           | passed | 0.02302 seconds |
./spec/models/hr/employee_spec.rb[1:1:3]                           | passed | 0.03319 seconds |
./spec/models/hr/employee_spec.rb[1:1:4]                           | passed | 0.03841 seconds |
./spec/models/hr/employee_spec.rb[1:1:5]                           | passed | 0.02879 seconds |
./spec/models/hr/employee_spec.rb[1:1:6]                           | passed | 0.02934 seconds |
./spec/models/hr/employee_spec.rb[1:2:1]                           | passed | 0.02765 seconds |
./spec/models/hr/employee_spec.rb[1:2:2]                           | passed | 0.04158 seconds |
./spec/models/hr/employee_spec.rb[1:2:3]                           | passed | 0.05318 seconds |
./spec/models/hr/employee_spec.rb[1:3:1]                           | passed | 0.05069 seconds |
./spec/models/hr/employee_spec.rb[1:3:2]                           | passed | 0.03712 seconds |
./spec/models/hr/employee_spec.rb[1:4:1]                           | passed | 0.04716 seconds |
./spec/models/hr/employee_spec.rb[1:4:2]                           | passed | 0.05099 seconds |
./spec/models/hr/employee_spec.rb[1:5:1:1]                         | passed | 0.03784 seconds |
./spec/models/hr/employee_spec.rb[1:5:1:2]                         | passed | 0.0376 seconds  |
./spec/models/hr/employee_spec.rb[1:5:2:1]                         | passed | 0.0407 seconds  |
./spec/models/hr/employee_spec.rb[1:5:2:2]                         | passed | 0.04378 seconds |
./spec/models/hr/employee_spec.rb[1:5:2:3]                         | passed | 0.04018 seconds |
./spec/models/hr/employee_spec.rb[1:5:3:1]                         | passed | 0.03863 seconds |
./spec/models/hr/employee_spec.rb[1:5:4:1]                         | passed | 0.04227 seconds |
./spec/models/hr/employee_spec.rb[1:6:1]                           | passed | 0.06902 seconds |
./spec/models/hr/employee_spec.rb[1:7:1]                           | passed | 0.03548 seconds |
./spec/models/hr/employee_spec.rb[1:8:1]                           | passed | 0.03412 seconds |
./spec/models/hr/employee_spec.rb[1:8:2]                           | passed | 0.03425 seconds |
./spec/models/hr/employment_certification_request_spec.rb[1:1:1]   | passed | 0.03294 seconds |
./spec/models/hr/employment_certification_request_spec.rb[1:1:2]   | passed | 0.01858 seconds |
./spec/models/hr/employment_certification_request_spec.rb[1:1:3]   | passed | 0.03341 seconds |
./spec/models/hr/employment_certification_request_spec.rb[1:1:4]   | passed | 0.03198 seconds |
./spec/models/hr/employment_certification_request_spec.rb[1:1:5]   | passed | 0.03091 seconds |
./spec/models/hr/employment_certification_request_spec.rb[1:2:1]   | passed | 0.03681 seconds |
./spec/models/hr/employment_certification_request_spec.rb[1:2:2]   | passed | 0.03528 seconds |
./spec/models/hr/employment_certification_request_spec.rb[1:2:3]   | passed | 0.03785 seconds |
./spec/models/hr/employment_certification_request_spec.rb[1:3:1]   | passed | 0.0574 seconds  |
./spec/models/hr/employment_certification_request_spec.rb[1:3:2]   | passed | 0.05699 seconds |
./spec/models/hr/employment_certification_request_spec.rb[1:3:3]   | passed | 0.05592 seconds |
./spec/models/hr/employment_certification_request_spec.rb[1:3:4]   | passed | 0.04612 seconds |
./spec/models/hr/employment_certification_request_spec.rb[1:3:5]   | passed | 0.05959 seconds |
./spec/models/hr/employment_certification_request_spec.rb[1:4:1]   | passed | 0.06252 seconds |
./spec/models/hr/employment_certification_request_spec.rb[1:4:2]   | passed | 0.06028 seconds |
./spec/models/hr/employment_certification_request_spec.rb[1:4:3]   | passed | 0.06088 seconds |
./spec/models/hr/employment_certification_request_spec.rb[1:4:4]   | passed | 0.05725 seconds |
./spec/models/hr/employment_certification_request_spec.rb[1:4:5]   | passed | 0.06081 seconds |
./spec/models/hr/employment_certification_request_spec.rb[1:5:1]   | passed | 0.06297 seconds |
./spec/models/hr/employment_certification_request_spec.rb[1:5:2]   | passed | 0.05515 seconds |
./spec/models/hr/employment_certification_request_spec.rb[1:5:3]   | passed | 0.05589 seconds |
./spec/models/hr/employment_certification_request_spec.rb[1:5:4]   | passed | 0.07357 seconds |
./spec/models/hr/employment_certification_request_spec.rb[1:5:5]   | passed | 0.05262 seconds |
./spec/models/hr/employment_certification_request_spec.rb[1:6:1]   | passed | 0.04031 seconds |
./spec/models/hr/employment_certification_request_spec.rb[1:6:2]   | passed | 0.03968 seconds |
./spec/models/hr/employment_certification_request_spec.rb[1:6:3]   | passed | 0.05865 seconds |
./spec/models/hr/employment_certification_request_spec.rb[1:6:4]   | passed | 0.04946 seconds |
./spec/models/hr/employment_certification_request_spec.rb[1:6:5]   | passed | 0.05542 seconds |
./spec/models/hr/employment_certification_request_spec.rb[1:6:6]   | passed | 0.04009 seconds |
./spec/models/hr/employment_certification_request_spec.rb[1:7:1]   | passed | 0.04865 seconds |
./spec/models/hr/employment_certification_request_spec.rb[1:7:2]   | passed | 0.07141 seconds |
./spec/models/hr/employment_certification_request_spec.rb[1:7:3]   | passed | 0.04902 seconds |
./spec/models/hr/employment_certification_request_spec.rb[1:7:4]   | passed | 0.05652 seconds |
./spec/models/hr/employment_certification_request_spec.rb[1:8:1]   | passed | 0.01797 seconds |
./spec/models/hr/employment_certification_request_spec.rb[1:8:2]   | passed | 0.01704 seconds |
./spec/models/hr/employment_certification_request_spec.rb[1:8:3]   | passed | 0.01869 seconds |
./spec/models/hr/employment_certification_request_spec.rb[1:9:1]   | passed | 0.03352 seconds |
./spec/models/hr/employment_certification_request_spec.rb[1:10:1]  | passed | 0.07982 seconds |
./spec/models/hr/employment_certification_request_spec.rb[1:10:2]  | passed | 0.08183 seconds |
./spec/models/hr/vacation_request_spec.rb[1:1:1]                   | passed | 0.05332 seconds |
./spec/models/hr/vacation_request_spec.rb[1:1:2]                   | passed | 0.04403 seconds |
./spec/models/hr/vacation_request_spec.rb[1:1:3]                   | passed | 0.05302 seconds |
./spec/models/hr/vacation_request_spec.rb[1:1:4]                   | passed | 0.05274 seconds |
./spec/models/hr/vacation_request_spec.rb[1:1:5]                   | passed | 0.05139 seconds |
./spec/models/hr/vacation_request_spec.rb[1:1:6]                   | passed | 0.06506 seconds |
./spec/models/hr/vacation_request_spec.rb[1:1:7]                   | passed | 0.06042 seconds |
./spec/models/hr/vacation_request_spec.rb[1:2:1]                   | passed | 0.05471 seconds |
./spec/models/hr/vacation_request_spec.rb[1:2:2]                   | passed | 0.05933 seconds |
./spec/models/hr/vacation_request_spec.rb[1:3:1]                   | passed | 0.05176 seconds |
./spec/models/hr/vacation_request_spec.rb[1:3:2]                   | passed | 0.05102 seconds |
./spec/models/hr/vacation_request_spec.rb[1:3:3]                   | passed | 0.05007 seconds |
./spec/models/hr/vacation_request_spec.rb[1:3:4]                   | passed | 0.05085 seconds |
./spec/models/hr/vacation_request_spec.rb[1:3:5]                   | passed | 0.06141 seconds |
./spec/models/hr/vacation_request_spec.rb[1:4:1]                   | passed | 0.05542 seconds |
./spec/models/hr/vacation_request_spec.rb[1:4:2]                   | passed | 0.0584 seconds  |
./spec/models/hr/vacation_request_spec.rb[1:4:3]                   | passed | 0.07 seconds    |
./spec/models/hr/vacation_request_spec.rb[1:4:4]                   | passed | 0.05407 seconds |
./spec/models/hr/vacation_request_spec.rb[1:4:5]                   | passed | 0.06392 seconds |
./spec/models/hr/vacation_request_spec.rb[1:4:6]                   | passed | 0.08468 seconds |
./spec/models/hr/vacation_request_spec.rb[1:5:1]                   | passed | 0.0539 seconds  |
./spec/models/hr/vacation_request_spec.rb[1:5:2]                   | passed | 0.09367 seconds |
./spec/models/hr/vacation_request_spec.rb[1:5:3]                   | passed | 0.06064 seconds |
./spec/models/hr/vacation_request_spec.rb[1:5:4]                   | passed | 0.06297 seconds |
./spec/models/hr/vacation_request_spec.rb[1:6:1:1]                 | passed | 0.06998 seconds |
./spec/models/hr/vacation_request_spec.rb[1:6:1:2]                 | passed | 0.07423 seconds |
./spec/models/hr/vacation_request_spec.rb[1:6:2:1]                 | passed | 0.07529 seconds |
./spec/models/hr/vacation_request_spec.rb[1:6:3:1]                 | passed | 0.07265 seconds |
./spec/models/hr/vacation_request_spec.rb[1:7:1]                   | passed | 0.05466 seconds |
./spec/models/hr/vacation_request_spec.rb[1:7:2]                   | passed | 0.06995 seconds |
./spec/models/hr/vacation_request_spec.rb[1:7:3]                   | passed | 0.06822 seconds |
./spec/models/hr/vacation_request_spec.rb[1:7:4]                   | passed | 0.06141 seconds |
./spec/models/hr/vacation_request_spec.rb[1:8:1]                   | passed | 0.05151 seconds |
./spec/models/hr/vacation_request_spec.rb[1:8:2]                   | passed | 0.04606 seconds |
./spec/models/hr/vacation_request_spec.rb[1:8:3]                   | passed | 0.07694 seconds |
./spec/models/hr/vacation_request_spec.rb[1:8:4]                   | passed | 0.06138 seconds |
./spec/models/hr/vacation_request_spec.rb[1:9:1]                   | passed | 0.10544 seconds |
./spec/models/hr/vacation_request_spec.rb[1:9:2]                   | passed | 0.31348 seconds |
./spec/models/hr/vacation_request_spec.rb[1:9:3]                   | passed | 0.12116 seconds |
./spec/models/hr/vacation_request_spec.rb[1:10:1]                  | passed | 0.04691 seconds |
./spec/models/retention/legal_hold_spec.rb[1:1:1]                  | passed | 0.04584 seconds |
./spec/models/retention/legal_hold_spec.rb[1:1:2]                  | passed | 0.03723 seconds |
./spec/models/retention/legal_hold_spec.rb[1:1:3]                  | passed | 0.0353 seconds  |
./spec/models/retention/legal_hold_spec.rb[1:1:4]                  | passed | 0.04254 seconds |
./spec/models/retention/legal_hold_spec.rb[1:1:5]                  | passed | 0.04345 seconds |
./spec/models/retention/legal_hold_spec.rb[1:1:6]                  | passed | 0.0395 seconds  |
./spec/models/retention/legal_hold_spec.rb[1:2:1:1]                | passed | 0.06228 seconds |
./spec/models/retention/legal_hold_spec.rb[1:2:2:1]                | passed | 0.05709 seconds |
./spec/models/retention/legal_hold_spec.rb[1:2:3:1]                | passed | 0.06233 seconds |
./spec/models/retention/legal_hold_spec.rb[1:3:1:1]                | passed | 0.04149 seconds |
./spec/models/retention/legal_hold_spec.rb[1:3:1:2]                | passed | 0.04344 seconds |
./spec/models/retention/legal_hold_spec.rb[1:4:1]                  | passed | 0.05061 seconds |
./spec/models/retention/legal_hold_spec.rb[1:4:2]                  | passed | 0.05086 seconds |
./spec/models/retention/legal_hold_spec.rb[1:4:3]                  | passed | 0.04571 seconds |
./spec/models/retention/legal_hold_spec.rb[1:4:4]                  | passed | 0.04699 seconds |
./spec/models/retention/legal_hold_spec.rb[1:4:5]                  | passed | 0.05142 seconds |
./spec/models/retention/legal_hold_spec.rb[1:4:6]                  | passed | 0.04934 seconds |
./spec/models/retention/legal_hold_spec.rb[1:5:1]                  | passed | 0.04378 seconds |
./spec/models/retention/legal_hold_spec.rb[1:5:2]                  | passed | 0.04299 seconds |
./spec/models/retention/legal_hold_spec.rb[1:5:3]                  | passed | 0.04784 seconds |
./spec/models/retention/legal_hold_spec.rb[1:6:1]                  | passed | 0.04308 seconds |
./spec/models/retention/legal_hold_spec.rb[1:6:2]                  | passed | 0.04288 seconds |
./spec/models/retention/legal_hold_spec.rb[1:7:1]                  | passed | 0.04661 seconds |
./spec/models/retention/legal_hold_spec.rb[1:7:2]                  | passed | 0.05044 seconds |
./spec/models/retention/legal_hold_spec.rb[1:8:1]                  | passed | 0.05246 seconds |
./spec/models/retention/legal_hold_spec.rb[1:9:1]                  | passed | 0.02104 seconds |
./spec/models/retention/retention_policy_spec.rb[1:1:1]            | passed | 0.01832 seconds |
./spec/models/retention/retention_policy_spec.rb[1:1:2]            | passed | 0.01478 seconds |
./spec/models/retention/retention_policy_spec.rb[1:1:3]            | passed | 0.01583 seconds |
./spec/models/retention/retention_policy_spec.rb[1:1:4]            | passed | 0.0145 seconds  |
./spec/models/retention/retention_policy_spec.rb[1:1:5]            | passed | 0.0151 seconds  |
./spec/models/retention/retention_policy_spec.rb[1:1:6]            | passed | 0.01461 seconds |
./spec/models/retention/retention_policy_spec.rb[1:2:1:1]          | passed | 0.03263 seconds |
./spec/models/retention/retention_policy_spec.rb[1:2:2:1]          | passed | 0.03256 seconds |
./spec/models/retention/retention_policy_spec.rb[1:2:3:1]          | passed | 0.02951 seconds |
./spec/models/retention/retention_policy_spec.rb[1:3:1:1]          | passed | 0.02361 seconds |
./spec/models/retention/retention_policy_spec.rb[1:3:2:1]          | passed | 0.02475 seconds |
./spec/models/retention/retention_policy_spec.rb[1:3:3:1]          | passed | 0.02468 seconds |
./spec/models/retention/retention_policy_spec.rb[1:4:1]            | passed | 0.0148 seconds  |
./spec/models/retention/retention_policy_spec.rb[1:4:2]            | passed | 0.01244 seconds |
./spec/models/retention/retention_policy_spec.rb[1:4:3]            | passed | 0.01361 seconds |
./spec/models/retention/retention_policy_spec.rb[1:4:4]            | passed | 0.0136 seconds  |
./spec/models/retention/retention_policy_spec.rb[1:5:1]            | passed | 0.03011 seconds |
./spec/models/retention/retention_policy_spec.rb[1:5:2]            | passed | 0.03414 seconds |
./spec/models/retention/retention_policy_spec.rb[1:5:3]            | passed | 0.03746 seconds |
./spec/models/retention/retention_policy_spec.rb[1:6:1]            | passed | 0.03599 seconds |
./spec/models/retention/retention_policy_spec.rb[1:6:2]            | passed | 0.03859 seconds |
./spec/models/retention/retention_policy_spec.rb[1:6:3]            | passed | 0.03632 seconds |
./spec/models/retention/retention_schedule_spec.rb[1:1:1]          | passed | 0.02974 seconds |
./spec/models/retention/retention_schedule_spec.rb[1:1:2]          | passed | 0.01849 seconds |
./spec/models/retention/retention_schedule_spec.rb[1:1:3]          | passed | 0.03056 seconds |
./spec/models/retention/retention_schedule_spec.rb[1:2:1:1]        | passed | 0.07007 seconds |
./spec/models/retention/retention_schedule_spec.rb[1:2:2:1]        | passed | 0.0639 seconds  |
./spec/models/retention/retention_schedule_spec.rb[1:2:3:1]        | passed | 0.07664 seconds |
./spec/models/retention/retention_schedule_spec.rb[1:2:4:1]        | passed | 0.07571 seconds |
./spec/models/retention/retention_schedule_spec.rb[1:2:5:1]        | passed | 0.07833 seconds |
./spec/models/retention/retention_schedule_spec.rb[1:3:1]          | passed | 0.0308 seconds  |
./spec/models/retention/retention_schedule_spec.rb[1:3:2]          | passed | 0.04138 seconds |
./spec/models/retention/retention_schedule_spec.rb[1:3:3]          | passed | 0.04219 seconds |
./spec/models/retention/retention_schedule_spec.rb[1:4:1]          | passed | 0.04111 seconds |
./spec/models/retention/retention_schedule_spec.rb[1:4:2]          | passed | 0.04499 seconds |
./spec/models/retention/retention_schedule_spec.rb[1:4:3]          | passed | 0.04077 seconds |
./spec/models/retention/retention_schedule_spec.rb[1:4:4]          | passed | 0.03911 seconds |
./spec/models/retention/retention_schedule_spec.rb[1:5:1]          | passed | 0.02788 seconds |
./spec/models/retention/retention_schedule_spec.rb[1:6:1]          | passed | 0.02956 seconds |
./spec/models/retention/retention_schedule_spec.rb[1:6:2]          | passed | 0.02971 seconds |
./spec/models/retention/retention_schedule_spec.rb[1:6:3]          | passed | 0.03119 seconds |
./spec/models/retention/retention_schedule_spec.rb[1:6:4]          | passed | 0.02932 seconds |
./spec/models/retention/retention_schedule_spec.rb[1:6:5]          | passed | 0.04263 seconds |
./spec/models/retention/retention_schedule_spec.rb[1:7:1]          | passed | 0.04811 seconds |
./spec/models/retention/retention_schedule_spec.rb[1:7:2]          | passed | 0.05706 seconds |
./spec/models/retention/retention_schedule_spec.rb[1:7:3]          | passed | 0.05835 seconds |
./spec/models/retention/retention_schedule_spec.rb[1:7:4]          | passed | 0.04574 seconds |
./spec/models/retention/retention_schedule_spec.rb[1:8:1]          | passed | 0.04456 seconds |
./spec/models/retention/retention_schedule_spec.rb[1:8:2]          | passed | 0.05151 seconds |
./spec/models/retention/retention_schedule_spec.rb[1:8:3]          | passed | 0.04196 seconds |
./spec/models/retention/retention_schedule_spec.rb[1:9:1]          | passed | 0.03068 seconds |
./spec/models/retention/retention_schedule_spec.rb[1:9:2]          | passed | 0.03103 seconds |
./spec/models/retention/retention_schedule_spec.rb[1:10:1]         | passed | 0.03322 seconds |
./spec/models/retention/retention_schedule_spec.rb[1:10:2]         | passed | 0.03793 seconds |
./spec/models/retention/retention_schedule_spec.rb[1:10:3]         | passed | 0.04407 seconds |
./spec/models/retention/retention_schedule_spec.rb[1:11:1]         | passed | 0.03635 seconds |
./spec/models/retention/retention_schedule_spec.rb[1:11:2]         | passed | 0.04088 seconds |
./spec/models/retention/retention_schedule_spec.rb[1:11:3]         | passed | 0.03926 seconds |
./spec/models/retention/retention_schedule_spec.rb[1:12:1]         | passed | 0.02946 seconds |
./spec/models/retention/retention_schedule_spec.rb[1:12:2]         | passed | 0.0301 seconds  |
./spec/models/retention/retention_schedule_spec.rb[1:13:1]         | passed | 0.02831 seconds |
./spec/models/retention/retention_schedule_spec.rb[1:13:2]         | passed | 0.02853 seconds |
./spec/models/workflow/workflow_definition_spec.rb[1:1:1]          | passed | 0.01442 seconds |
./spec/models/workflow/workflow_definition_spec.rb[1:1:2]          | passed | 0.0175 seconds  |
./spec/models/workflow/workflow_definition_spec.rb[1:1:3]          | passed | 0.01717 seconds |
./spec/models/workflow/workflow_definition_spec.rb[1:1:4]          | passed | 0.01516 seconds |
./spec/models/workflow/workflow_definition_spec.rb[1:1:5]          | passed | 0.01432 seconds |
./spec/models/workflow/workflow_definition_spec.rb[1:1:6]          | passed | 0.01329 seconds |
./spec/models/workflow/workflow_definition_spec.rb[1:1:7]          | passed | 0.01394 seconds |
./spec/models/workflow/workflow_definition_spec.rb[1:1:8]          | passed | 0.01831 seconds |
./spec/models/workflow/workflow_definition_spec.rb[1:2:1]          | passed | 0.02803 seconds |
./spec/models/workflow/workflow_definition_spec.rb[1:2:2]          | passed | 0.02907 seconds |
./spec/models/workflow/workflow_definition_spec.rb[1:3:1]          | passed | 0.02144 seconds |
./spec/models/workflow/workflow_definition_spec.rb[1:3:2]          | passed | 0.02448 seconds |
./spec/models/workflow/workflow_definition_spec.rb[1:4:1]          | passed | 0.02263 seconds |
./spec/models/workflow/workflow_definition_spec.rb[1:4:2]          | passed | 0.0231 seconds  |
./spec/models/workflow/workflow_definition_spec.rb[1:5:1]          | passed | 0.02228 seconds |
./spec/models/workflow/workflow_definition_spec.rb[1:5:2]          | passed | 0.02454 seconds |
./spec/models/workflow/workflow_definition_spec.rb[1:6:1]          | passed | 0.02184 seconds |
./spec/models/workflow/workflow_definition_spec.rb[1:6:2]          | passed | 0.02286 seconds |
./spec/models/workflow/workflow_definition_spec.rb[1:7:1]          | passed | 0.02394 seconds |
./spec/models/workflow/workflow_definition_spec.rb[1:7:2]          | passed | 0.0243 seconds  |
./spec/models/workflow/workflow_definition_spec.rb[1:8:1]          | passed | 0.02411 seconds |
./spec/models/workflow/workflow_definition_spec.rb[1:8:2]          | passed | 0.02378 seconds |
./spec/models/workflow/workflow_definition_spec.rb[1:9:1]          | passed | 0.03928 seconds |
./spec/models/workflow/workflow_definition_spec.rb[1:9:2]          | passed | 0.04384 seconds |
./spec/models/workflow/workflow_definition_spec.rb[1:10:1]         | passed | 0.02749 seconds |
./spec/models/workflow/workflow_definition_spec.rb[1:10:2]         | passed | 0.02597 seconds |
./spec/models/workflow/workflow_definition_spec.rb[1:11:1]         | passed | 0.03122 seconds |
./spec/models/workflow/workflow_definition_spec.rb[1:11:2]         | passed | 0.0342 seconds  |
./spec/models/workflow/workflow_definition_spec.rb[1:12:1]         | passed | 0.02262 seconds |
./spec/models/workflow/workflow_definition_spec.rb[1:12:2]         | passed | 0.02549 seconds |
./spec/models/workflow/workflow_instance_spec.rb[1:1:1]            | passed | 0.02637 seconds |
./spec/models/workflow/workflow_instance_spec.rb[1:1:2]            | passed | 0.03389 seconds |
./spec/models/workflow/workflow_instance_spec.rb[1:1:3]            | passed | 0.02426 seconds |
./spec/models/workflow/workflow_instance_spec.rb[1:1:4]            | passed | 0.0276 seconds  |
./spec/models/workflow/workflow_instance_spec.rb[1:2:1]            | passed | 0.04498 seconds |
./spec/models/workflow/workflow_instance_spec.rb[1:2:2]            | passed | 0.04584 seconds |
./spec/models/workflow/workflow_instance_spec.rb[1:2:3]            | passed | 0.0478 seconds  |
./spec/models/workflow/workflow_instance_spec.rb[1:3:1]            | passed | 0.01736 seconds |
./spec/models/workflow/workflow_instance_spec.rb[1:3:2]            | passed | 0.0185 seconds  |
./spec/models/workflow/workflow_instance_spec.rb[1:4:1]            | passed | 0.04001 seconds |
./spec/models/workflow/workflow_instance_spec.rb[1:4:2]            | passed | 0.0362 seconds  |
./spec/models/workflow/workflow_instance_spec.rb[1:5:1]            | passed | 0.03342 seconds |
./spec/models/workflow/workflow_instance_spec.rb[1:6:1]            | passed | 0.04177 seconds |
./spec/models/workflow/workflow_instance_spec.rb[1:6:2]            | passed | 0.03765 seconds |
./spec/models/workflow/workflow_instance_spec.rb[1:6:3]            | passed | 0.03184 seconds |
./spec/models/workflow/workflow_instance_spec.rb[1:7:1]            | passed | 0.04784 seconds |
./spec/models/workflow/workflow_instance_spec.rb[1:7:2]            | passed | 0.05473 seconds |
./spec/models/workflow/workflow_instance_spec.rb[1:7:3]            | passed | 0.06177 seconds |
./spec/models/workflow/workflow_instance_spec.rb[1:7:4]            | passed | 0.04953 seconds |
./spec/models/workflow/workflow_instance_spec.rb[1:7:5]            | passed | 0.04144 seconds |
./spec/models/workflow/workflow_instance_spec.rb[1:7:6]            | passed | 0.03996 seconds |
./spec/models/workflow/workflow_instance_spec.rb[1:7:7]            | passed | 0.05164 seconds |
./spec/models/workflow/workflow_instance_spec.rb[1:8:1]            | passed | 0.03818 seconds |
./spec/models/workflow/workflow_instance_spec.rb[1:8:2]            | passed | 0.03964 seconds |
./spec/models/workflow/workflow_instance_spec.rb[1:8:3]            | passed | 0.04392 seconds |
./spec/models/workflow/workflow_instance_spec.rb[1:8:4]            | passed | 0.03531 seconds |
./spec/models/workflow/workflow_instance_spec.rb[1:9:1]            | passed | 0.03806 seconds |
./spec/models/workflow/workflow_instance_spec.rb[1:9:2]            | passed | 0.03993 seconds |
./spec/models/workflow/workflow_instance_spec.rb[1:9:3]            | passed | 0.03611 seconds |
./spec/models/workflow/workflow_instance_spec.rb[1:10:1]           | passed | 0.03475 seconds |
./spec/models/workflow/workflow_instance_spec.rb[1:11:1]           | passed | 0.03416 seconds |
./spec/models/workflow/workflow_instance_spec.rb[1:11:2]           | passed | 0.03977 seconds |
./spec/models/workflow/workflow_instance_spec.rb[1:12:1]           | passed | 0.03759 seconds |
./spec/models/workflow/workflow_instance_spec.rb[1:12:2]           | passed | 0.04056 seconds |
./spec/models/workflow/workflow_task_spec.rb[1:1:1]                | passed | 0.02798 seconds |
./spec/models/workflow/workflow_task_spec.rb[1:1:2]                | passed | 0.03151 seconds |
./spec/models/workflow/workflow_task_spec.rb[1:1:3]                | passed | 0.02886 seconds |
./spec/models/workflow/workflow_task_spec.rb[1:2:1]                | passed | 0.06299 seconds |
./spec/models/workflow/workflow_task_spec.rb[1:2:2]                | passed | 0.05722 seconds |
./spec/models/workflow/workflow_task_spec.rb[1:2:3]                | passed | 0.06112 seconds |
./spec/models/workflow/workflow_task_spec.rb[1:2:4]                | passed | 0.05525 seconds |
./spec/models/workflow/workflow_task_spec.rb[1:2:5]                | passed | 0.05777 seconds |
./spec/models/workflow/workflow_task_spec.rb[1:3:1]                | passed | 0.01293 seconds |
./spec/models/workflow/workflow_task_spec.rb[1:3:2]                | passed | 0.01377 seconds |
./spec/models/workflow/workflow_task_spec.rb[1:3:3]                | passed | 0.0126 seconds  |
./spec/models/workflow/workflow_task_spec.rb[1:3:4]                | passed | 0.01625 seconds |
./spec/models/workflow/workflow_task_spec.rb[1:4:1]                | passed | 0.01356 seconds |
./spec/models/workflow/workflow_task_spec.rb[1:4:2]                | passed | 0.01396 seconds |
./spec/models/workflow/workflow_task_spec.rb[1:4:3]                | passed | 0.01348 seconds |
./spec/models/workflow/workflow_task_spec.rb[1:5:1]                | passed | 0.01572 seconds |
./spec/models/workflow/workflow_task_spec.rb[1:5:2]                | passed | 0.01572 seconds |
./spec/models/workflow/workflow_task_spec.rb[1:5:3]                | passed | 0.01612 seconds |
./spec/models/workflow/workflow_task_spec.rb[1:5:4]                | passed | 0.01553 seconds |
./spec/models/workflow/workflow_task_spec.rb[1:6:1]                | passed | 0.04178 seconds |
./spec/models/workflow/workflow_task_spec.rb[1:6:2]                | passed | 0.0714 seconds  |
./spec/models/workflow/workflow_task_spec.rb[1:6:3]                | passed | 0.05252 seconds |
